transaction_id,date,company_id,cost_center_id,account_id,business_unit_id,customer_id,product_id,transaction_type,amount,description
TXN-010613,2024-11-12,1,5000,5800,30,CUST-NA,PROD-NA,Expense,-455.2,Travel expenses - Marketing
TXN-010636,2024-11-12,1,1000,6200,10,CUST-NA,PROD-NA,Expense,-1024.72,Other operating expense - Production
TXN-010644,2024-11-12,1,3000,6200,10,CUST-NA,PROD-NA,Expense,-953.96,Other operating expense - Logistics
TXN-010659,2024-11-12,1,8000,6200,40,CUST-NA,PROD-NA,Expense,-1361.39,Other operating expense - Finance & Administration
TXN-010215,2024-11-13,1,4000,4000,20,CUST-013,PROD-01,Revenue,16100.39,Product revenue - CNC Mounting Frame X200
TXN-010216,2024-11-13,1,4000,4000,20,CUST-023,PROD-01,Revenue,24226.88,Product revenue - CNC Mounting Frame X200
TXN-010242,2024-11-13,1,4000,4000,20,CUST-007,PROD-01,Revenue,3134.05,Product revenue - CNC Mounting Frame X200
TXN-010248,2024-11-13,1,4000,4000,20,CUST-020,PROD-01,Revenue,5876.15,Product revenue - CNC Mounting Frame X200
TXN-010271,2024-11-13,1,4000,4000,20,CUST-013,PROD-02,Revenue,11876.37,Product revenue - Precision Gear Assembly G12
TXN-010298,2024-11-13,1,4000,4000,20,CUST-004,PROD-03,Revenue,5508.38,Product revenue - Automation Controller AC-500
TXN-010324,2024-11-13,1,4000,4000,20,CUST-013,PROD-04,Revenue,5335.63,Product revenue - Robotic Arm Interface RAI-3
TXN-010325,2024-11-13,1,4000,4000,20,CUST-013,PROD-04,Revenue,3781.64,Product revenue - Robotic Arm Interface RAI-3
TXN-010352,2024-11-13,1,4000,4000,20,CUST-015,PROD-04,Revenue,2300.19,Product revenue - Robotic Arm Interface RAI-3
TXN-010360,2024-11-13,1,4000,4000,20,CUST-015,PROD-05,Revenue,3127.41,Product revenue - Spare Parts Kit Standard
TXN-010363,2024-11-13,1,4000,4000,20,CUST-029,PROD-05,Revenue,5580.96,Product revenue - Spare Parts Kit Standard
TXN-010384,2024-11-13,1,4000,4000,20,CUST-013,PROD-05,Revenue,6465.73,Product revenue - Spare Parts Kit Standard
TXN-010415,2024-11-13,1,4000,4000,20,CUST-013,PROD-06,Revenue,2180.88,Product revenue - Spare Parts Kit Premium
TXN-010416,2024-11-13,1,4000,4000,20,CUST-027,PROD-06,Revenue,3022.53,Product revenue - Spare Parts Kit Premium
TXN-010418,2024-11-13,1,4000,4000,20,CUST-030,PROD-06,Revenue,5285.42,Product revenue - Spare Parts Kit Premium
TXN-010453,2024-11-13,1,4000,4100,20,CUST-027,PROD-08,Revenue,5374.27,Service revenue - Maintenance Contract Service
TXN-010480,2024-11-13,1,1000,5000,10,CUST-NA,PROD-02,Expense,-8210.54,Raw material purchase - Production
TXN-010497,2024-11-13,1,1000,5000,10,CUST-NA,PROD-03,Expense,-6774.29,Raw material purchase - Production
TXN-010524,2024-11-13,1,1000,5000,10,CUST-NA,PROD-05,Expense,-5998.86,Raw material purchase - Production
TXN-010533,2024-11-13,1,1000,5000,10,CUST-NA,PROD-06,Expense,-3600.02,Raw material purchase - Production
TXN-010540,2024-11-13,1,2000,5100,10,CUST-NA,PROD-NA,Expense,-4867.3,External service invoice - Procurement
TXN-010568,2024-11-13,1,2000,5500,10,CUST-NA,PROD-NA,Expense,-26303.86,Payroll run - Procurement
TXN-010582,2024-11-13,1,8000,5500,40,CUST-NA,PROD-NA,Expense,-29424.89,Payroll run - Finance & Administration
TXN-010590,2024-11-13,1,6000,5600,40,CUST-NA,PROD-NA,Expense,-5775.11,Software / cloud subscription - IT
TXN-010629,2024-11-13,1,7000,6000,40,CUST-NA,PROD-NA,Expense,-2536.71,Consulting services - HR
TXN-010660,2024-11-13,1,8000,6200,40,CUST-NA,PROD-NA,Expense,-1454.64,Other operating expense - Finance & Administration
TXN-010279,2024-11-14,1,4000,4000,20,CUST-028,PROD-02,Revenue,12936.87,Product revenue - Precision Gear Assembly G12
TXN-010291,2024-11-14,1,4000,4000,20,CUST-013,PROD-03,Revenue,5319.63,Product revenue - Automation Controller AC-500
TXN-010318,2024-11-14,1,4000,4000,20,CUST-013,PROD-04,Revenue,4785.23,Product revenue - Robotic Arm Interface RAI-3
TXN-010347,2024-11-14,1,4000,4000,20,CUST-021,PROD-04,Revenue,2583.29,Product revenue - Robotic Arm Interface RAI-3
TXN-010427,2024-11-14,1,4000,4100,20,CUST-004,PROD-07,Revenue,11044.9,Service revenue - Installation & Commissioning
TXN-010437,2024-11-14,1,4000,4100,20,CUST-019,PROD-07,Revenue,8334.46,Service revenue - Installation & Commissioning
TXN-010447,2024-11-14,1,4000,4100,20,CUST-013,PROD-08,Revenue,14385.77,Service revenue - Maintenance Contract Service
TXN-010492,2024-11-14,1,1000,5000,10,CUST-NA,PROD-03,Expense,-7142.69,Raw material purchase - Production
TXN-010525,2024-11-14,1,1000,5000,10,CUST-NA,PROD-06,Expense,-8890.93,Raw material purchase - Production
TXN-010547,2024-11-14,1,3000,5200,10,CUST-NA,PROD-NA,Expense,-7843.32,Freight & warehousing - Logistics
TXN-010569,2024-11-14,1,3000,5500,10,CUST-NA,PROD-NA,Expense,-10659.95,Payroll run - Logistics
TXN-010587,2024-11-14,1,6000,5600,40,CUST-NA,PROD-NA,Expense,-4897.47,Software / cloud subscription - IT
TXN-010610,2024-11-14,1,5000,5800,30,CUST-NA,PROD-NA,Expense,-258.21,Travel expenses - Marketing
TXN-010625,2024-11-14,1,7000,6000,40,CUST-NA,PROD-NA,Expense,-1578.15,Consulting services - HR
TXN-010656,2024-11-14,1,7000,6200,40,CUST-NA,PROD-NA,Expense,-213.67,Other operating expense - HR
TXN-010223,2024-11-15,1,4000,4000,20,CUST-005,PROD-01,Revenue,23005.95,Product revenue - CNC Mounting Frame X200
TXN-010229,2024-11-15,1,4000,4000,20,CUST-026,PROD-01,Revenue,2774.75,Product revenue - CNC Mounting Frame X200
TXN-010245,2024-11-15,1,4000,4000,20,CUST-025,PROD-01,Revenue,11758.51,Product revenue - CNC Mounting Frame X200
TXN-010264,2024-11-15,1,4000,4000,20,CUST-013,PROD-02,Revenue,8012.78,Product revenue - Precision Gear Assembly G12
TXN-010273,2024-11-15,1,4000,4000,20,CUST-026,PROD-02,Revenue,15781.17,Product revenue - Precision Gear Assembly G12
TXN-010328,2024-11-15,1,4000,4000,20,CUST-018,PROD-04,Revenue,2320.51,Product revenue - Robotic Arm Interface RAI-3
TXN-010344,2024-11-15,1,4000,4000,20,CUST-002,PROD-04,Revenue,612.37,Product revenue - Robotic Arm Interface RAI-3
TXN-010348,2024-11-15,1,4000,4000,20,CUST-013,PROD-04,Revenue,2156.08,Product revenue - Robotic Arm Interface RAI-3
TXN-010358,2024-11-15,1,4000,4000,20,CUST-007,PROD-05,Revenue,832.82,Product revenue - Spare Parts Kit Standard
TXN-010388,2024-11-15,1,4000,4000,20,CUST-013,PROD-06,Revenue,696.17,Product revenue - Spare Parts Kit Premium
TXN-010411,2024-11-15,1,4000,4000,20,CUST-020,PROD-06,Revenue,2750.46,Product revenue - Spare Parts Kit Premium
TXN-010430,2024-11-15,1,4000,4100,20,CUST-028,PROD-07,Revenue,2425.41,Service revenue - Installation & Commissioning
TXN-010443,2024-11-15,1,4000,4100,20,CUST-004,PROD-08,Revenue,6560.4,Service revenue - Maintenance Contract Service
TXN-010452,2024-11-15,1,4000,4100,20,CUST-014,PROD-08,Revenue,8919.81,Service revenue - Maintenance Contract Service
TXN-010461,2024-11-15,1,1000,5000,10,CUST-NA,PROD-01,Expense,-3735.92,Raw material purchase - Production
TXN-010463,2024-11-15,1,1000,5000,10,CUST-NA,PROD-01,Expense,-15614.77,Raw material purchase - Production
TXN-010465,2024-11-15,1,1000,5000,10,CUST-NA,PROD-01,Expense,-21259.83,Raw material purchase - Production
TXN-010467,2024-11-15,1,1000,5000,10,CUST-NA,PROD-01,Expense,-4687.2,Raw material purchase - Production
TXN-010468,2024-11-15,1,1000,5000,10,CUST-NA,PROD-01,Expense,-6535.84,Raw material purchase - Production
TXN-010488,2024-11-15,1,1000,5000,10,CUST-NA,PROD-03,Expense,-3581.43,Raw material purchase - Production
TXN-010507,2024-11-15,1,1000,5000,10,CUST-NA,PROD-04,Expense,-4261.88,Raw material purchase - Production
TXN-010522,2024-11-15,1,1000,5000,10,CUST-NA,PROD-05,Expense,-10314.18,Raw material purchase - Production
TXN-010561,2024-11-15,1,3000,5300,10,CUST-NA,PROD-NA,Expense,-8208.75,Energy invoice - Logistics
TXN-010564,2024-11-15,1,1000,5500,10,CUST-NA,PROD-NA,Expense,-61307.83,Payroll run - Production
TXN-010596,2024-11-15,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-17274.21,Marketing campaign spend - Marketing
TXN-010617,2024-11-15,1,7000,5800,40,CUST-NA,PROD-NA,Expense,-689.65,Travel expenses - HR
TXN-010637,2024-11-15,1,1000,6200,10,CUST-NA,PROD-NA,Expense,-1810.68,Other operating expense - Production
TXN-010647,2024-11-15,1,4000,6200,20,CUST-NA,PROD-NA,Expense,-1244.55,Other operating expense - Sales
TXN-010227,2024-11-18,1,4000,4000,20,CUST-027,PROD-01,Revenue,3032.16,Product revenue - CNC Mounting Frame X200
TXN-010278,2024-11-18,1,4000,4000,20,CUST-029,PROD-02,Revenue,12843.56,Product revenue - Precision Gear Assembly G12
TXN-010303,2024-11-18,1,4000,4000,20,CUST-031,PROD-03,Revenue,4699.61,Product revenue - Automation Controller AC-500
TXN-010308,2024-11-18,1,4000,4000,20,CUST-025,PROD-03,Revenue,3803.95,Product revenue - Automation Controller AC-500
TXN-010333,2024-11-18,1,4000,4000,20,CUST-027,PROD-04,Revenue,1344.72,Product revenue - Robotic Arm Interface RAI-3
TXN-010334,2024-11-18,1,4000,4000,20,CUST-004,PROD-04,Revenue,4776.65,Product revenue - Robotic Arm Interface RAI-3
TXN-010350,2024-11-18,1,4000,4000,20,CUST-003,PROD-04,Revenue,1373.78,Product revenue - Robotic Arm Interface RAI-3
TXN-010371,2024-11-18,1,4000,4000,20,CUST-019,PROD-05,Revenue,8691.88,Product revenue - Spare Parts Kit Standard
TXN-010377,2024-11-18,1,4000,4000,20,CUST-005,PROD-05,Revenue,4239.71,Product revenue - Spare Parts Kit Standard
TXN-010395,2024-11-18,1,4000,4000,20,CUST-001,PROD-06,Revenue,1089.05,Product revenue - Spare Parts Kit Premium
TXN-010449,2024-11-18,1,4000,4100,20,CUST-025,PROD-08,Revenue,13094.66,Service revenue - Maintenance Contract Service
TXN-010456,2024-11-18,1,4000,4100,20,CUST-022,PROD-08,Revenue,11917.88,Service revenue - Maintenance Contract Service
TXN-010477,2024-11-18,1,1000,5000,10,CUST-NA,PROD-02,Expense,-22927.94,Raw material purchase - Production
TXN-010503,2024-11-18,1,1000,5000,10,CUST-NA,PROD-04,Expense,-1312.81,Raw material purchase - Production
TXN-010551,2024-11-18,1,3000,5200,10,CUST-NA,PROD-NA,Expense,-7075.92,Freight & warehousing - Logistics
TXN-010556,2024-11-18,1,1000,5300,10,CUST-NA,PROD-NA,Expense,-6092.38,Energy invoice - Production
TXN-010559,2024-11-18,1,3000,5300,10,CUST-NA,PROD-NA,Expense,-4009.25,Energy invoice - Logistics
TXN-010591,2024-11-18,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-17140.73,Marketing campaign spend - Marketing
TXN-010607,2024-11-18,1,5000,5800,30,CUST-NA,PROD-NA,Expense,-639.19,Travel expenses - Marketing
TXN-010612,2024-11-18,1,5000,5800,30,CUST-NA,PROD-NA,Expense,-447.54,Travel expenses - Marketing
TXN-010616,2024-11-18,1,7000,5800,40,CUST-NA,PROD-NA,Expense,-741.69,Travel expenses - HR
TXN-010623,2024-11-18,1,6000,6000,40,CUST-NA,PROD-NA,Expense,-1301.97,Consulting services - IT
TXN-010651,2024-11-18,1,5000,6200,30,CUST-NA,PROD-NA,Expense,-610.69,Other operating expense - Marketing
TXN-010662,2024-11-18,1,8000,6200,40,CUST-NA,PROD-NA,Expense,-665.59,Other operating expense - Finance & Administration
TXN-010236,2024-11-19,1,4000,4000,20,CUST-004,PROD-01,Revenue,5379.05,Product revenue - CNC Mounting Frame X200
TXN-010237,2024-11-19,1,4000,4000,20,CUST-015,PROD-01,Revenue,5659.05,Product revenue - CNC Mounting Frame X200
TXN-010254,2024-11-19,1,4000,4000,20,CUST-023,PROD-02,Revenue,8343.68,Product revenue - Precision Gear Assembly G12
TXN-010255,2024-11-19,1,4000,4000,20,CUST-019,PROD-02,Revenue,15517.58,Product revenue - Precision Gear Assembly G12
TXN-010272,2024-11-19,1,4000,4000,20,CUST-004,PROD-02,Revenue,17531.54,Product revenue - Precision Gear Assembly G12
TXN-010275,2024-11-19,1,4000,4000,20,CUST-006,PROD-02,Revenue,21893.91,Product revenue - Precision Gear Assembly G12
TXN-010292,2024-11-19,1,4000,4000,20,CUST-013,PROD-03,Revenue,1401.83,Product revenue - Automation Controller AC-500
TXN-010293,2024-11-19,1,4000,4000,20,CUST-005,PROD-03,Revenue,6717.15,Product revenue - Automation Controller AC-500
TXN-010313,2024-11-19,1,4000,4000,20,CUST-014,PROD-03,Revenue,8511.39,Product revenue - Automation Controller AC-500
TXN-010323,2024-11-19,1,4000,4000,20,CUST-031,PROD-04,Revenue,3157.99,Product revenue - Robotic Arm Interface RAI-3
TXN-010335,2024-11-19,1,4000,4000,20,CUST-013,PROD-04,Revenue,3606.99,Product revenue - Robotic Arm Interface RAI-3
TXN-010340,2024-11-19,1,4000,4000,20,CUST-013,PROD-04,Revenue,1221.41,Product revenue - Robotic Arm Interface RAI-3
TXN-010342,2024-11-19,1,4000,4000,20,CUST-014,PROD-04,Revenue,2308.01,Product revenue - Robotic Arm Interface RAI-3
TXN-010383,2024-11-19,1,4000,4000,20,CUST-013,PROD-05,Revenue,3543.94,Product revenue - Spare Parts Kit Standard
TXN-010409,2024-11-19,1,4000,4000,20,CUST-013,PROD-06,Revenue,3053.75,Product revenue - Spare Parts Kit Premium
TXN-010412,2024-11-19,1,4000,4000,20,CUST-019,PROD-06,Revenue,1574.58,Product revenue - Spare Parts Kit Premium
TXN-010414,2024-11-19,1,4000,4000,20,CUST-026,PROD-06,Revenue,5384.5,Product revenue - Spare Parts Kit Premium
TXN-010425,2024-11-19,1,4000,4100,20,CUST-013,PROD-07,Revenue,17234.52,Service revenue - Installation & Commissioning
TXN-010451,2024-11-19,1,4000,4100,20,CUST-016,PROD-08,Revenue,10485.56,Service revenue - Maintenance Contract Service
TXN-010476,2024-11-19,1,1000,5000,10,CUST-NA,PROD-02,Expense,-9342.84,Raw material purchase - Production
TXN-010530,2024-11-19,1,1000,5000,10,CUST-NA,PROD-06,Expense,-3606.54,Raw material purchase - Production
TXN-010534,2024-11-19,1,1000,5100,10,CUST-NA,PROD-NA,Expense,-6584.82,External service invoice - Production
TXN-010537,2024-11-19,1,2000,5100,10,CUST-NA,PROD-NA,Expense,-13068.63,External service invoice - Procurement
TXN-010549,2024-11-19,1,3000,5200,10,CUST-NA,PROD-NA,Expense,-2645.35,Freight & warehousing - Logistics
TXN-010581,2024-11-19,1,7000,5500,40,CUST-NA,PROD-NA,Expense,-14076.39,Payroll run - HR
TXN-010588,2024-11-19,1,6000,5600,40,CUST-NA,PROD-NA,Expense,-10505.57,Software / cloud subscription - IT
TXN-010624,2024-11-19,1,6000,6000,40,CUST-NA,PROD-NA,Expense,-2720.91,Consulting services - IT
TXN-010224,2024-11-20,1,4000,4000,20,CUST-003,PROD-01,Revenue,15930.26,Product revenue - CNC Mounting Frame X200
TXN-010235,2024-11-20,1,4000,4000,20,CUST-012,PROD-01,Revenue,7431.45,Product revenue - CNC Mounting Frame X200
TXN-010267,2024-11-20,1,4000,4000,20,CUST-002,PROD-02,Revenue,7142.52,Product revenue - Precision Gear Assembly G12
TXN-010320,2024-11-20,1,4000,4000,20,CUST-022,PROD-04,Revenue,1031.33,Product revenue - Robotic Arm Interface RAI-3
TXN-010466,2024-11-20,1,1000,5000,10,CUST-NA,PROD-01,Expense,-33146.2,Raw material purchase - Production
TXN-010498,2024-11-20,1,1000,5000,10,CUST-NA,PROD-03,Expense,-2026.49,Raw material purchase - Production
TXN-010546,2024-11-20,1,3000,5200,10,CUST-NA,PROD-NA,Expense,-6794.72,Freight & warehousing - Logistics
TXN-010593,2024-11-20,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-5614.74,Marketing campaign spend - Marketing
TXN-010621,2024-11-20,1,8000,5900,40,CUST-NA,PROD-NA,Expense,-11745.22,Insurance premium - Finance & Administration
TXN-010250,2024-11-21,1,4000,4000,20,CUST-022,PROD-02,Revenue,8476.34,Product revenue - Precision Gear Assembly G12
TXN-010252,2024-11-21,1,4000,4000,20,CUST-013,PROD-02,Revenue,15990.08,Product revenue - Precision Gear Assembly G12
TXN-010269,2024-11-21,1,4000,4000,20,CUST-013,PROD-02,Revenue,13764.13,Product revenue - Precision Gear Assembly G12
TXN-010281,2024-11-21,1,4000,4000,20,CUST-013,PROD-02,Revenue,28730.56,Product revenue - Precision Gear Assembly G12
TXN-010284,2024-11-21,1,4000,4000,20,CUST-028,PROD-02,Revenue,29700.46,Product revenue - Precision Gear Assembly G12
TXN-010311,2024-11-21,1,4000,4000,20,CUST-028,PROD-03,Revenue,11618.15,Product revenue - Automation Controller AC-500
TXN-010326,2024-11-21,1,4000,4000,20,CUST-022,PROD-04,Revenue,2269.76,Product revenue - Robotic Arm Interface RAI-3
TXN-010330,2024-11-21,1,4000,4000,20,CUST-021,PROD-04,Revenue,942.3,Product revenue - Robotic Arm Interface RAI-3
TXN-010355,2024-11-21,1,4000,4000,20,CUST-013,PROD-04,Revenue,1146.16,Product revenue - Robotic Arm Interface RAI-3
TXN-010357,2024-11-21,1,4000,4000,20,CUST-021,PROD-05,Revenue,3638.32,Product revenue - Spare Parts Kit Standard
TXN-010364,2024-11-21,1,4000,4000,20,CUST-025,PROD-05,Revenue,1155.06,Product revenue - Spare Parts Kit Standard
TXN-010391,2024-11-21,1,4000,4000,20,CUST-003,PROD-06,Revenue,2164.15,Product revenue - Spare Parts Kit Premium
TXN-010393,2024-11-21,1,4000,4000,20,CUST-013,PROD-06,Revenue,727.22,Product revenue - Spare Parts Kit Premium
TXN-010440,2024-11-21,1,4000,4100,20,CUST-013,PROD-07,Revenue,8069.78,Service revenue - Installation & Commissioning
TXN-010455,2024-11-21,1,4000,4100,20,CUST-009,PROD-08,Revenue,10545.97,Service revenue - Maintenance Contract Service
TXN-010475,2024-11-21,1,1000,5000,10,CUST-NA,PROD-02,Expense,-4774.06,Raw material purchase - Production
TXN-010603,2024-11-21,1,4000,5800,20,CUST-NA,PROD-NA,Expense,-794.2,Travel expenses - Sales
TXN-010630,2024-11-21,1,8000,6000,40,CUST-NA,PROD-NA,Expense,-3383.12,Consulting services - Finance & Administration
TXN-010631,2024-11-21,1,8000,6000,40,CUST-NA,PROD-NA,Expense,-3314.17,Consulting services - Finance & Administration
TXN-010650,2024-11-21,1,5000,6200,30,CUST-NA,PROD-NA,Expense,-1319.28,Other operating expense - Marketing
TXN-010221,2024-11-22,1,4000,4000,20,CUST-026,PROD-01,Revenue,19628.8,Product revenue - CNC Mounting Frame X200
TXN-010286,2024-11-22,1,4000,4000,20,CUST-014,PROD-02,Revenue,10489.53,Product revenue - Precision Gear Assembly G12
TXN-010299,2024-11-22,1,4000,4000,20,CUST-013,PROD-03,Revenue,13598.9,Product revenue - Automation Controller AC-500
TXN-010387,2024-11-22,1,4000,4000,20,CUST-034,PROD-06,Revenue,688.32,Product revenue - Spare Parts Kit Premium
TXN-010390,2024-11-22,1,4000,4000,20,CUST-012,PROD-06,Revenue,1756.03,Product revenue - Spare Parts Kit Premium
TXN-010396,2024-11-22,1,4000,4000,20,CUST-004,PROD-06,Revenue,1197.72,Product revenue - Spare Parts Kit Premium
TXN-010424,2024-11-22,1,4000,4100,20,CUST-004,PROD-07,Revenue,10203.01,Service revenue - Installation & Commissioning
TXN-010442,2024-11-22,1,4000,4100,20,CUST-009,PROD-08,Revenue,2024.66,Service revenue - Maintenance Contract Service
TXN-010471,2024-11-22,1,1000,5000,10,CUST-NA,PROD-02,Expense,-24739.57,Raw material purchase - Production
TXN-010474,2024-11-22,1,1000,5000,10,CUST-NA,PROD-02,Expense,-5534.65,Raw material purchase - Production
TXN-010523,2024-11-22,1,1000,5000,10,CUST-NA,PROD-05,Expense,-2194.88,Raw material purchase - Production
TXN-010555,2024-11-22,1,1000,5300,10,CUST-NA,PROD-NA,Expense,-6411.4,Energy invoice - Production
TXN-010576,2024-11-22,1,5000,5500,30,CUST-NA,PROD-NA,Expense,-8963.54,Payroll run - Marketing
TXN-010580,2024-11-22,1,7000,5500,40,CUST-NA,PROD-NA,Expense,-21486.42,Payroll run - HR
TXN-010599,2024-11-22,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-2490.88,Marketing campaign spend - Marketing
TXN-010604,2024-11-22,1,4000,5800,20,CUST-NA,PROD-NA,Expense,-3297.7,Travel expenses - Sales
TXN-010619,2024-11-22,1,7000,5800,40,CUST-NA,PROD-NA,Expense,-384.83,Travel expenses - HR
TXN-010633,2024-11-22,1,1000,6100,10,CUST-NA,PROD-NA,Expense,-29433.49,Monthly depreciation - Production
TXN-010661,2024-11-22,1,8000,6200,40,CUST-NA,PROD-NA,Expense,-633.8,Other operating expense - Finance & Administration
TXN-010239,2024-11-25,1,4000,4000,20,CUST-013,PROD-01,Revenue,19753.14,Product revenue - CNC Mounting Frame X200
TXN-010240,2024-11-25,1,4000,4000,20,CUST-004,PROD-01,Revenue,6976.93,Product revenue - CNC Mounting Frame X200
TXN-010247,2024-11-25,1,4000,4000,20,CUST-004,PROD-01,Revenue,17039.04,Product revenue - CNC Mounting Frame X200
TXN-010315,2024-11-25,1,4000,4000,20,CUST-013,PROD-04,Revenue,854.73,Product revenue - Robotic Arm Interface RAI-3
TXN-010332,2024-11-25,1,4000,4000,20,CUST-008,PROD-04,Revenue,771.26,Product revenue - Robotic Arm Interface RAI-3
TXN-010345,2024-11-25,1,4000,4000,20,CUST-011,PROD-04,Revenue,4074.67,Product revenue - Robotic Arm Interface RAI-3
TXN-010356,2024-11-25,1,4000,4000,20,CUST-004,PROD-04,Revenue,3393.93,Product revenue - Robotic Arm Interface RAI-3
TXN-010385,2024-11-25,1,4000,4000,20,CUST-013,PROD-06,Revenue,478.54,Product revenue - Spare Parts Kit Premium
TXN-010431,2024-11-25,1,4000,4100,20,CUST-033,PROD-07,Revenue,6121.32,Service revenue - Installation & Commissioning
TXN-010457,2024-11-25,1,4000,4200,20,CUST-004,PROD-09,Revenue,15588.87,Other operating revenue - Scrap & Rental Income
TXN-010472,2024-11-25,1,1000,5000,10,CUST-NA,PROD-02,Expense,-9214.64,Raw material purchase - Production
TXN-010478,2024-11-25,1,1000,5000,10,CUST-NA,PROD-02,Expense,-14223.9,Raw material purchase - Production
TXN-010486,2024-11-25,1,1000,5000,10,CUST-NA,PROD-03,Expense,-3043.46,Raw material purchase - Production
TXN-010508,2024-11-25,1,1000,5000,10,CUST-NA,PROD-04,Expense,-3570.46,Raw material purchase - Production
TXN-010509,2024-11-25,1,1000,5000,10,CUST-NA,PROD-04,Expense,-3233.71,Raw material purchase - Production
TXN-010510,2024-11-25,1,1000,5000,10,CUST-NA,PROD-04,Expense,-3223.69,Raw material purchase - Production
TXN-010511,2024-11-25,1,1000,5000,10,CUST-NA,PROD-04,Expense,-2443.31,Raw material purchase - Production
TXN-010512,2024-11-25,1,1000,5000,10,CUST-NA,PROD-04,Expense,-5651.29,Raw material purchase - Production
TXN-010553,2024-11-25,1,1000,5300,10,CUST-NA,PROD-NA,Expense,-3546.18,Energy invoice - Production
TXN-010594,2024-11-25,1,5000,5700,30,CUST-NA,PROD-NA,Expense,-3248.91,Marketing campaign spend - Marketing
TXN-010222,2024-11-26,1,4000,4000,20,CUST-026,PROD-01,Revenue,5851.47,Product revenue - CNC Mounting Frame X200
TXN-010246,2024-11-26,1,4000,4000,20,CUST-013,PROD-01,Revenue,2931.69,Product revenue - CNC Mounting Frame X200
TXN-010249,2024-11-26,1,4000,4000,20,CUST-022,PROD-02,Revenue,7964.98,Product revenue - Precision Gear Assembly G12
TXN-010257,2024-11-26,1,4000,4000,20,CUST-013,PROD-02,Revenue,4227.49,Product revenue - Precision Gear Assembly G12
TXN-010270,2024-11-26,1,4000,4000,20,CUST-004,PROD-02,Revenue,7941.88,Product revenue - Precision Gear Assembly G12
TXN-010294,2024-11-26,1,4000,4000,20,CUST-009,PROD-03,Revenue,4783.55,Product revenue - Automation Controller AC-500
TXN-010329,2024-11-26,1,4000,4000,20,CUST-032,PROD-04,Revenue,636.67,Product revenue - Robotic Arm Interface RAI-3
TXN-010362,2024-11-26,1,4000,4000,20,CUST-002,PROD-05,Revenue,1177.87,Product revenue - Spare Parts Kit Standard
TXN-010386,2024-11-26,1,4000,4000,20,CUST-013,PROD-06,Revenue,2054.41,Product revenue - Spare Parts Kit Premium
TXN-010405,2024-11-26,1,4000,4000,20,CUST-032,PROD-06,Revenue,1362.25,Product revenue - Spare Parts Kit Premium
TXN-010408,2024-11-26,1,4000,4000,20,CUST-016,PROD-06,Revenue,435.44,Product revenue - Spare Parts Kit Premium
TXN-010429,2024-11-26,1,4000,4100,20,CUST-015,PROD-07,Revenue,5310.95,Service revenue - Installation & Commissioning
TXN-010464,2024-11-26,1,1000,5000,10,CUST-NA,PROD-01,Expense,-22734.71,Raw material purchase - Production
TXN-010482,2024-11-26,1,1000,5000,10,CUST-NA,PROD-02,Expense,-19555.76,Raw material purchase - Production
TXN-010575,2024-11-26,1,5000,5500,30,CUST-NA,PROD-NA,Expense,-12807.16,Payroll run - Marketing
TXN-010583,2024-11-26,1,8000,5500,40,CUST-NA,PROD-NA,Expense,-27100.21,Payroll run - Finance & Administration
TXN-010639,2024-11-26,1,2000,6200,10,CUST-NA,PROD-NA,Expense,-644.35,Other operating expense - Procurement
TXN-010646,2024-11-26,1,3000,6200,10,CUST-NA,PROD-NA,Expense,-992.89,Other operating expense - Logistics
TXN-010220,2024-11-27,1,4000,4000,20,CUST-013,PROD-01,Revenue,14959.32,Product revenue - CNC Mounting Frame X200
TXN-010225,2024-11-27,1,4000,4000,20,CUST-007,PROD-01,Revenue,11412.67,Product revenue - CNC Mounting Frame X200
TXN-010243,2024-11-27,1,4000,4000,20,CUST-028,PROD-01,Revenue,8340.04,Product revenue - CNC Mounting Frame X200
TXN-010256,2024-11-27,1,4000,4000,20,CUST-007,PROD-02,Revenue,10996.56,Product revenue - Precision Gear Assembly G12
TXN-010265,2024-11-27,1,4000,4000,20,CUST-027,PROD-02,Revenue,8115.79,Product revenue - Precision Gear Assembly G12
TXN-010274,2024-11-27,1,4000,4000,20,CUST-013,PROD-02,Revenue,9383.83,Product revenue - Precision Gear Assembly G12
TXN-010277,2024-11-27,1,4000,4000,20,CUST-026,PROD-02,Revenue,8178.77,Product revenue - Precision Gear Assembly G12
TXN-010319,2024-11-27,1,4000,4000,20,CUST-004,PROD-04,Revenue,4002.33,Product revenue - Robotic Arm Interface RAI-3
TXN-010322,2024-11-27,1,4000,4000,20,CUST-013,PROD-04,Revenue,4693.99,Product revenue - Robotic Arm Interface RAI-3
TXN-010327,2024-11-27,1,4000,4000,20,CUST-013,PROD-04,Revenue,6207.72,Product revenue - Robotic Arm Interface RAI-3
TXN-010338,2024-11-27,1,4000,4000,20,CUST-004,PROD-04,Revenue,1589.65,Product revenue - Robotic Arm Interface RAI-3
TXN-010381,2024-11-27,1,4000,4000,20,CUST-016,PROD-05,Revenue,4074.59,Product revenue - Spare Parts Kit Standard
